RD_WRITE_DT,RD_RATING,RD_ITEM_NM,RD_CONTENT,RD_OPTION_SIZE,RD_OPTION_COLOR,RD_REVIEWER_INFO,RD_REVIEW_IMAGES,PRODUCT_TITLE
20241129,5,COLOR: SKY BLUE / SIZE: 66체형184cm82kg상의 XL어깨 넓음팔이 긴 편사이즈약간 커요 (가슴)핏오버핏이에요두께보통 두께예요,진짜 예쁜데 리본을 벗고ㅜ입늘때마다 계속 묶어야해서 약간 귀찮네요! 이 외에 옷은 정말 예빠용! 생객보다 안에 솜이엄청 빵빵함 느낌은 아닌데 따듯하고 가벼워요!,약간 커요 (가슴),,,,[네이버단독][온앤온] 리본 숏 구스 패딩 NEP4WMA11_21
20241128,5,COLOR: SKY BLUE / SIZE: 55,원하는 색상이라 넘 마음에 듭니다 스카이 색인데 어두운 스카이라 살짝 그레이도 섞인 느낌인데 겨울 패딩이 매번 어두운 색만 사다가 이번에 도전 했는데 화사하니 좋네요^^,잘 맞아요,,,,[네이버단독][온앤온] 리본 숏 구스 패딩 NEP4WMA11_21
20241128,5,COLOR: SKY BLUE / SIZE: 55,너무 귀여워서 오늘 개시 위 아래 리본끈은 길이가 다른데 원래 이런건가요??? 처음에 받아봤을땐 얇다고 생각했는데 가볍고 입다보면 엄청 따뜻하네요 근데 활동하다보면 팔이 짧다는게 어떤건지 알겠어요 참고하세요,잘 맞아요,,,,[네이버단독][온앤온] 리본 숏 구스 패딩 NEP4WMA11_21
20241123,5,COLOR: SKY BLUE / SIZE: 55,일단 색상이 이미지보다 어두워서 당황했는데 너어어어무 가볍고 입으니깐 어깨라인이 부드럽게 떨어져서 덩치가 커 보이지 않고 넘 좋았습니다. 안입은 것 처럼 좋아요,잘 맞아요,,,,[네이버단독][온앤온] 리본 숏 구스 패딩 NEP4WMA11_21
20241123,5,"COLOR: SKY BLUE / SIZE: 55체형176cm70kg상의 L어깨 좁음팔이 짧은 편 사이즈약간 커요 (가슴, 팔 둘레)핏적당해요두께보통 두께예요",44반 입는데 좀 커요~~ 팔에도 시보리가 있는데 바람을 막아주지는 못하는거같아요 … 근데 진짜 이만큼 가벼운 것도 없습니다,"약간 커요 (가슴, 팔 둘레)",,,,[네이버단독][온앤온] 리본 숏 구스 패딩 NEP4WMA11_21
20241123,5,COLOR: SKY BLUE / SIZE: 55,가볍고 핏도 예뻐요! 그런데 속주머니가 없는 게 좀 아쉬웠습니다,잘 맞아요,,,,[네이버단독][온앤온] 리본 숏 구스 패딩 NEP4WMA11_21
20241122,5,COLOR: LIGHT PINK / SIZE: 55사이즈약간 커요 (가슴)핏오버핏이에요두께보통 두께예요,엄청 가벼운데 따뜻해요!!,약간 커요 (가슴),,,,[네이버단독][온앤온] 리본 숏 구스 패딩 NEP4WMA11_21
20241122,5,COLOR: LIGHT PINK / SIZE: 55,쿨톤은 핑크 무조건 사세요 !!!!!!!!!!!!! 그리고 엄청 가벼워요 !!!!!!!!! 세일 할때 얼른 사시길 ..,잘 맞아요,,,,[네이버단독][온앤온] 리본 숏 구스 패딩 NEP4WMA11_21
20241121,5,COLOR: LIGHT PINK / SIZE: 66,"생각보다 가벼워서 깜짝 놀랐어요. 포실포실한 촉감에 밝은 핑크색이라니 너무 예쁩니다ㅠㅠ그리고 지퍼랑 똑딱단추, 리본까지 여맬 수 있어서 더 좋아요!",잘 맞아요,,,,[네이버단독][온앤온] 리본 숏 구스 패딩 NEP4WMA11_21
20241121,5,COLOR: BLACK / SIZE: 55,할인 할 때 이십만원 중반에 사서 엄청 만족해요!!! 핏 넘 예뻐용,잘 맞아요,,,,[네이버단독][온앤온] 리본 숏 구스 패딩 NEP4WMA11_21
20241120,4,COLOR: SKY BLUE / SIZE: 66,가볍고 포근하고 안의 털이 빵빵해요 귀여운 리본 포인트도 좋구요 색상도 퍼플같은데 톤 다운된 색상이라 맘에 들어요!,잘 맞아요,,,,[네이버단독][온앤온] 리본 숏 구스 패딩 NEP4WMA11_21
20241118,5,COLOR: SKY BLUE / SIZE: 66,아주마음에들어요! 핏도 좋고 따듯함,잘 맞아요,,,,[네이버단독][온앤온] 리본 숏 구스 패딩 NEP4WMA11_21
20240708,4,COLOR: LIGHT YELLOW / SIZE: 55사이즈약간 커요 (기타)핏적당해요길이감길어요,좋아요~~~~~~~~,약간 커요 (기타),,,,[온앤온] 라운드넥 사틴 롱 원피스 NEW4MO325
20240704,5,COLOR: LIGHT YELLOW / SIZE: 55,핏이 이뻐요 길이는 너무 길어서 수선했어요,잘 맞아요,,,,[온앤온] 라운드넥 사틴 롱 원피스 NEW4MO325
20240529,5,COLOR: BLACK / SIZE: 55,살좀빼고 입어야할듯요 ㅋㅋ 예뻐요 블랙,잘 맞아요,,,,[온앤온] 라운드넥 사틴 롱 원피스 NEW4MO325
20240412,5,COLOR: BLACK / SIZE: 55,길이 엄청 긴데 입으니깐 자연스럽게 이쁘네요,잘 맞아요,,,,[온앤온] 라운드넥 사틴 롱 원피스 NEW4MO325
20240829,5,COLOR: BLACK / SIZE: 66,사진으로 볼때보다 실제로 받아보니 더 맘에 들어요 허리에 독특한 디자인이 있어서 유니크한 느낌도 있어요 가을부터 입지좋을 두께이고 부츠에 입으면 정말 잘어울릴 기장이에요,잘 맞아요,,,,[온앤온] 절개 디테일 랩 스커트 NEW4SS232
20240826,5,COLOR: CHARCOAL GREY / SIZE: 55체형151cm50kg하의 27인치보통 골반핏오버핏이에요사이즈많이 커요 (총 기장)길이감길어요,키가 작아서 팔이 길어 손목 디테일 살리려고 어깨쪽분리해 팔 길이 수선하고 총장길이 3.5센티 정도 줄였답니다. ㅎ 키작녀들 참고하세요. 키작녀의 비애지만 옷은 너무예뻐요,많이 커요 (총 기장),,,,[온앤온] 절개 디테일 랩 스커트 NEW4SS232
20240716,5,COLOR: CHARCOAL GREY / SIZE: 55,화면이랑 똑같아요~ 너무 이뻐요 ~ 지금은 더워서 못 입지만 가을에 다시 꺼내 입고 다녀야죠~,잘 맞아요,,,,[온앤온] 절개 디테일 랩 스커트 NEW4SS232
20240617,5,COLOR: CHARCOAL GREY / SIZE: 55,이뻐요~ 늦게 산 감이 있어서 지금은 못 입지만 뒀다 가을에 재킷이랑 매칭하면 이쁠것 같아요~,잘 맞아요,,,,[온앤온] 절개 디테일 랩 스커트 NEW4SS232
20240601,4,COLOR: BLACK / SIZE: 55사이즈약간 커요 (허리)핏적당해요길이감짧아요,약간 도톰해요. 지금 입기는 략간 더울 것 같아요. 저는 키가 작아서 길이감은 좋아요. 먼지가 잘 붙는 소재인 것 같아요. 허리끈 넣기 진짜 힘들었어요.. 허리가 약간 큰데 그래서 조금 편하긴 해요.,약간 커요 (허리),,,,[온앤온] 절개 디테일 랩 스커트 NEW4SS232
20240423,5,COLOR: BLACK / SIZE: 55,이뻐요 치마선이 다리를 이쁘게 해주네요 추천합니다,잘 맞아요,,,,[온앤온] 절개 디테일 랩 스커트 NEW4SS232
20240629,3,COLOR: DARK NAVY / SIZE: 55,이게 불량인건지.... 디자인 때문인건지.... 절대로 일부러 저렇게 찍은 게 아니고 탁~! 털어서 놓은 건데도 저래요. 입었을 때도 물론 왼쪽만 저렇게 되구요.... 불량인건가.....요?ㅠㅠ,많이 커요,,,,[온앤온] 절개 디테일 치마 바지 NEW4ML519
20240828,5,COLOR: WHITE / SIZE: 55,지퍼가 있어서 착용이 편하고요! 바스락 거리는 소재도 맘에들고 핀턱 디테일이 예쁩니다~! 비슷한 디자인은 많은데 퀄리티 좋은 것 같아요 만족,잘 맞아요,,,,[온앤온] 볼륨 소매 오프숄더 블라우스 NEW4MB601
20250320,5,COLOR: CHARCOAL GREY / SIZE: 55,단정하게 여기저기 입기 좋은데 편해서 추천해요,잘 맞아요,,,,[온앤온] 소매 볼륨 셔츠형 원피스 NEW3AO313
20250302,5,COLOR: BEIGE / SIZE: 55,길이 좀 길어서 수선 해야할듯 각 잡혀있어서 예뻐요,잘 맞아요,,,,[온앤온] 소매 볼륨 셔츠형 원피스 NEW3AO313
20250214,4,COLOR: CHARCOAL GREY / SIZE: 55,소매가 좀 둥그래요 어색해보이기도 한데 그냥 입어요,잘 맞아요,,,,[온앤온] 소매 볼륨 셔츠형 원피스 NEW3AO313
20241130,5,COLOR: BEIGE / SIZE: 66,깔끔하고 예뻐요!!,잘 맞아요,,,,[온앤온] 소매 볼륨 셔츠형 원피스 NEW3AO313
20241113,5,COLOR: CHARCOAL GREY / SIZE: 55,옷이 너무 예뻐요 잘입을게요,잘 맞아요,,,,[온앤온] 소매 볼륨 셔츠형 원피스 NEW3AO313
20240920,4,COLOR: CHARCOAL GREY / SIZE: 66,잘입겠습니다~~~~,잘 맞아요,,,,[온앤온] 소매 볼륨 셔츠형 원피스 NEW3AO313
20231013,4,COLOR: CHARCOAL GREY / SIZE: 55,원단은 면 나일론 혼방입니다 두껍지도 얇지도 않습니다 맘에 듭니다 주머니가 없어서 불편합니다 배 쪽이 생각보다 널널하지 않습니다,잘 맞아요,,,,[온앤온] 소매 볼륨 셔츠형 원피스 NEW3AO313
20230621,5,COLOR: SAND BEIGE / SIZE: 66,너무너무 맘에 들어요 출근룩으르 딱이고 격식 있는자리 하객룩 전부 다 잘 어울립니다,잘 맞아요,,,,[온앤온] 소매 볼륨 셔츠형 원피스 NEW3AO313
20250407,5,COLOR: DARK NAVY / SIZE: 55,깔끔하고 캐주얼하게 입을 수 있어여,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250406,5,COLOR: DARK NAVY / SIZE: 55,카라 탈부착 가능해서 좋아요~ 사이즈 여유있는편이구 재질 고급져요,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250406,5,COLOR: DARK NAVY / SIZE: 55,카라 탈부착 돼서 투웨이로 입을수 있는게 너무 좋아요. 그리고 블랙에 가까운 네이비인데 코디하기도 좋고 마음에 듭니다,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250406,4,COLOR: DARK NAVY / SIZE: 55사이즈약간 커요 (소매길이)핏적당해요두께보통 두께예요,군데더기없이 깔끔하고 예뻐요,약간 커요 (소매길이),,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250404,5,COLOR: SKY BLUE / SIZE: 55,너무 예뻐여💙 슬랙스랑 입으면 차려입은것 같고 청바지랑 입으면 캐주얼해서 잘 입을 것 같아용ㅎㅎ,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250404,5,COLOR: DARK NAVY / SIZE: 55,크롭이라 청바지랑 잘 어울려요 카라가 있어 단정해보입니다,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250403,4,"COLOR: DARK NAVY / SIZE: 55사이즈약간 커요 (기타, 소매길이)핏오버핏이에요두께보통 두께예요","살짝 크다는 후기 보고도 그냥 구매했어요 후기대로 소매기장이 길어서 5cm정도 수선했고, 품도 애매하게 낙낙해요ㅎ 그런대로 잘 매치해서 입으면 날씬해보일 것 같긴합니다. 던추 다 잠구고 입고 활동해보니 상체가 있으신 분들은 구매하시게 되면 오픈해서 입는 것이 좋을 것 같았어요. 전체적으로 할인받아 구매해서 괜찮은데 정가에 사면 조금 아쉬울뻔 했어요","약간 커요 (기타, 소매길이)",,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250403,5,COLOR: DARK NAVY / SIZE: 55,필요해서 저렴하게 잘샀어요,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250402,5,COLOR: DARK NAVY / SIZE: 55,너무 이뻐요 다들 잘 샀다고 해요,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250401,5,"COLOR: SKY BLUE / SIZE: 55사이즈약간 커요 (어깨, 소매길이)핏오버핏이에요두께보통 두께예요",체구가 작아서 옷은 좀 큰편이에요 팔길이가 다른 옷보다 좀 긴거같아요! 결혼식에 입기 좋았습니다 예뻐요^.^,"약간 커요 (어깨, 소매길이)",,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250331,4,COLOR: DARK NAVY / SIZE: 55,지금 딱 입기 좋네요 ㅎㅎ 컬러도 생각했던 컬러라서 마음에 들어요 ㅎㅎ,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250331,5,COLOR: DARK NAVY / SIZE: 55,"하객룩으로 너무 잘입었어요 정말정말 예뻐요!! 이번에 온앤온 알게됐는데 팬됐어요.. 사이즈팁은요!! 제가 원래 어깨가 넓어서(38cm) 리뷰보면서 엄청 고민했어요. 다들 넉넉하다고 하셔서 55사봤는데 저한텐 정사이즈로 너무 잘 맞네요~~! 참고하세요~! 안에 얇은 니트 입고도 충분히 입어졌습니다. 하객룩으론 55, 그냥 평소에 안에 더 두껍게 입고 좀 오버핏으로 걸치는 느낌 원하시면 큰 것도 괜찮을 것 같아용",잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250330,4,COLOR: DARK NAVY / SIZE: 55,옷은 예뻐요 한 번 입었는데 맨 윗 단추가 떨어졌어요,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250330,4,COLOR: DARK NAVY / SIZE: 55,맘에 듭니다 오버핏인데 과하지 않아 좋습니다,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250330,5,COLOR: DARK NAVY / SIZE: 66,적당한 두께에 핏도 예쁘네요. 인기있는 이유가 있다는 생각이 들더라구요.,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250329,5,COLOR: DARK NAVY / SIZE: 55,"원래 66입는데,이건 여유있게나와 55입으니 잘맞네요",잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250328,5,COLOR: DARK NAVY / SIZE: 55,옷 깔끔하니 너무 이뻐요 제가 상체가 좀 통통한 편인데 반팔이나 얇은 티셔츠 입으면 55사이즈도 이쁘게 잘 맞아요!! 안에 좀 두께있는 니트 입으실거면 66이 잘 맞으실거 같아요!!,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250328,5,COLOR: DARK NAVY / SIZE: 55,핏이예쁘네요^^ 기장도,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250328,5,COLOR: DARK NAVY / SIZE: 55,너무 이뻐요 만족입니다^^!,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250326,5,COLOR: DARK NAVY / SIZE: 55,딱 맞아요 좋습니다,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250323,5,COLOR: DARK NAVY / SIZE: 55,탈부착 카라 트위드 크롭 자켓,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250322,5,COLOR: DARK NAVY / SIZE: 55,정말 마음에 듭니다.,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250322,4,COLOR: DARK NAVY / SIZE: 55,깔끔하고 무난합니다,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250322,5,COLOR: DARK NAVY / SIZE: 55,테일러링 깔끔하고 돈값하는 자켓입니다 너무 예뻐요,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250322,5,COLOR: DARK NAVY / SIZE: 55,사진에서 본 것과 비슷해요! 깔끔하고 단정하니 좋습니다. 잘산 것 같아요! 그리고 사진에 색이 다 안담기네요. 까만색아니고 남색입니다.,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250322,5,COLOR: SKY BLUE / SIZE: 55,목이 탈 부착되어서 좋네요~~ 옷 스탈이 완전다름,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250322,5,COLOR: DARK NAVY / SIZE: 55,저는 조금 오버핏 좋아해서 66살까 55살까 엄청 엄청 고민했습니다~~!! 너무 오버핏도 싫고 그렇다고 딱 붙는것도 싫고~ 모든 리뷰를 다~~보고 난 후 55샀는데 이 옷은 좀 크게 나온거 같아요~~ 일단 이옷 팔길이가 긴편이라 66하면 더 길었으면 좀.. 그랬을꺼 같아요~ 어깨도 둥글게 떨어진게 아닌 각진 옷이라 암튼 전 163cm 53kg인데 평소 66입는 사람인데이 옷은 55추천합니다!!!,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250321,5,COLOR: DARK NAVY / SIZE: 55,좋아요 ㅎㅎ 감사합니다,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250320,5,COLOR: DARK NAVY / SIZE: 66,깔끔하게입기좋은듯ㅈㅋ,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250320,5,COLOR: DARK NAVY / SIZE: 55,예쁘고 봄에 입기 좋아요,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250320,5,COLOR: DARK NAVY / SIZE: 55,너무너뮤 예쁘네요 왜 이제야 샀나 싶을정도.. 고민하다가 할인 중이길래 바로 구매했습니다 ㅎㅎ 매우 만족입니다,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250320,5,COLOR: DARK NAVY / SIZE: 55,제 키에 조금 짧은 듯하지만 핏이 너무 예쁘고 활용도가 좋아서 구매확정했어요! 쿠폰 이것저것 적용하니 여기가 제일 최저가입니당,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250320,5,COLOR: DARK NAVY / SIZE: 55,핏이 이쁘네요. 카라 탈부착이 장점인 옷이에요. 결혼식갈때 입으려고 구입했는데 평소에 캐주얼하게도 잘입어질것같아요. 만족합니다. 다만 카라탈부착 단추때문에 카라부착시 조금 정리해서 만져줘야? 할것같아요.,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250319,3,COLOR: DARK NAVY / SIZE: 66,배송이 빠르고 상품도 가성비 좋아요. 자주 입을 수 있을 것 같아요.,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250319,5,COLOR: DARK NAVY / SIZE: 55,예뻐요 예뻐요 만족,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250319,5,COLOR: DARK NAVY / SIZE: 66,너무너무 이뻐요!!! 오히려 살짝 넉넉해서 날씬해보이고 좋아요!!^^,약간 커요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250318,5,COLOR: DARK NAVY / SIZE: 55,너무이쁘네요. 약간 낙낙한데 카라 있는상태에서 셔츠랑 입으면 너무 이뻐요.,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250317,5,COLOR: DARK NAVY / SIZE: 55,비슷한 트위드자켓이 있어서 반품할까 고민했는데 넉넉한 사이즈에 예쁘고 무엇보다 자렴하게 구매해서 품기로 했습니다,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250317,5,COLOR: DARK NAVY / SIZE: 55,사이즈 잘 맞고 이뻐요,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250316,5,"COLOR: DARK NAVY / SIZE: 55사이즈약간 커요 (가슴, 소매길이)핏적당해요두께보통 두께예요",예뻐요!청바지에 잘어울려요,"약간 커요 (가슴, 소매길이)",,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250315,5,COLOR: DARK NAVY / SIZE: 66,고민하다 샀는데 단추도 예쁘고 색도 맘에 들어요~잘 입을거 같아요!,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
20250315,5,COLOR: DARK NAVY / SIZE: 55,55로 주문해서 작을까봐 걱정했는데 후기대로 좀 넉넉하게 나와서 속에 가디건 입고도 여유있게 잘맞아요 크롭 기장이고 단추 고급지고 두루두루 코디하기 좋은 예쁜 옷이네요,잘 맞아요,,,,[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209
